,abstract
49,skripsi judul ciri bahasa perempuan faktor sosial serial broke girls karya whitney cummings kaji sosiolinguistik tuju teliti temu ciri bahasa perempuan karakter tokoh utama serial broke girls identifikasi faktor sosial pengaruh ciri bahasa perempuan teliti kualitatif metode deskriptif analisis metode deskripsi data analisis kategori sumber data ambil serial broke girls karya whitney cummings hasil teliti data teliti ciri bahasa perempuan data lexical hedges data question data hypercorrect grammar data rising intonation declrative data empty adjective data precise color terms data intensifiers data superpolite forms data avoidance strong swear words data emphatic stress analisis dasar pengunaan ciri bahasa perempuan karakter utama serial broke girls faktor sosial pengaruh ciri bahasa perempuan data analisis faktor partisipan faktor fungsi faktor topik faktor latar konteks sosial
50,skripsi judul latar novel twilight saga karya stephenie meyer kaji susastra tuju teliti deskripsi gambar kena latar suasana deskripsi gambar kena tokoh utama bella swan kait latar metode teliti skripsi metode deskriptif langkahlangkah pilih novel judul twilight saga karya stephenie meyer kumpul data gambar latar suasana alami tokoh novel klasifikasi data dasar jenis latar analisis gambar latar masingmasing gambar tokoh utama bella swan teliti gambar latar suasana masingmasing gambar tokoh utama bella swan gambar latar laku deskripsi karakteristik rupa unggul unik tampil comparison contrast urai milik objek gambar tokoh utama bella swan kait latar laku papar suasana hati sang tokoh rupa sifat gambar latar laku urai tokoh utama bella swan laku buah giat novel gambar tokoh utama bella swan kait latar laku akibat timbul suasana hati sang tokoh rupa sifat gambar latar suasana laku papar kondisi geografis lingkung rupa akibat pengaruh kondisi geografis gambar tokoh utama bella swan kait latar suasana laku urai suasana hati sang tokoh rupa sifat tanggap kondisi geografis
51,skripsi judul presupposition tagline film bahasa inggris kaji semantis tulis analisis jenis presuposisi presuposisi existential factive structural bentuk frasa kalimat dasar tagline film bahasa inggris tayang pusat segi semantis metode metode deskriptif analitis langkahlangkahnya kumpul data klasifikasi data dasar jenis analisis data semantis presuposisi tagline film laku constancy under negation negasi bukti sinopsis film sumber data pakai teliti ambil tagline film bahasa inggris struktur frasa kalimat tayang januari desember teliti kerangka teori skripsi kait presuposisi semantis bahas skripsi presuposisi tagline film bahasa inggris hasil analisis teliti tipe presuposisi dominan muncul tagline film tayang tipe existential data tipe factive data tipe structural data data presuposisi existential cenderung produsen film media pasar promosi film pakai prasa nomina kalimat teliti temu data milik nilai milik suai sinopsis makna tagline rupa peribahasa rupa informasi film film luncur
52,teliti judul campur kode caption instagram kaji sosiolinguistik teliti bahas campur kode caption sosial media instagram rupa mahasiswa universitas widyatama bandung teliti tuju klasifikasi caption instagram jenis campur kode klasifikasi campur kode analisis laku metode deskriptif kualitatif laku wawancara sangkut instrumen alas campur kode teliti laku teori muysken acu jenis campur kode teori hoffman faktor campur kode data rupa caption postingan media sosial instagram analisis temu data jenis insertion data jenis alternation data jenis congruent lexicalization hasil wawancara akun aplikasi line whatsapp fitur direct message instagram temu faktor campur kode bicara topik kutip orang solidaritas butuh leksikal nyata lainlain
53,skripsi judul tindak ilokusi deklaratif naskah film pride prejudice kaji pragmatik topik teliti skripsi jenis tindak ilokusi deklaratif dasar teori yule searle naskah film pride prejudice teliti tuju deskripsi jenis tindak ilokusi deklaratif film pride prejudice temu makna dasar konteks metode teliti skripsi metode analisis deskriptif metode teliti puluh jenis tindak ilokusi deklaratif kumpul naskah analisis persentase hasil analisis data tindak ilokusi larang data tindak ilokusi kesan izin masingmasing data tindak ilokusi deklaratif data tindak ilokusi deklaratif kabul putus masingmasing data tindak ilokusi deklaratif golong data tindak ilokusi deklaratif kucil pasrah masingmasing data
54,skripsi judul analisis struktur makna slogan bahasa inggris puluh slogan maskapai terbang objek teliti iniadalah struktur makna slogan maskapai terbang data ambil buku iklan yellow pages situs wwwgooglecom subjek cari maskapai penernbangan metode tulis skripsi metode deskriptif analisis studi pustaka library research metode deskriptif analisis rupa metode penetlitian gambar kena situasi analisis metode tuju akumulasi data dasar teliti masalahmasalah tindak samping metode komparatif banding struktur slogan maskapai terbang negeri maskapai terbang negeri hasil analisis laku tulis dasar teori puluh maskapai terbang belas slogan ellipsis slogan sustitusi slogan tulis bentuk kalimat slogan transposisi segi makna sebelas maskapai terbang literal meaning literal meaning konotasi sembilan maskapai terbang unsur personal pronoun pronomina personal dominasi slogan bentuk frasa maklum sifat slogan singkat padat esensi buah slogan kandung persuasi
55,skripsi judul frasa tagline majalah terbit amerika serikat kaji sintaktis semantis tuju tulis identifikasi jenis frasa tagline makna frasa tagline teliti metode deskriptif langkahlangkah kumpul data klasifikasi frasa data jenis analisis kategori sintaktis kandung identifikasi makna frasa segi semantis data analisis tagline majalah bahasa inggris terbit amerika serikat teori pokok teliti landas teori sintaksis miller teori semantik leech simpul teliti jenis frasa tagline majalah bahasa inggris terbit amerika serikat frasa nomina frasa verba frasa preposisi frasa adverbia makna kandung frasa tagline majalah bahasa inggris terbit amerika serikat makna konseptual konotatif
56,judul skripsi fungsi direktif novel ballad lucy whipple karya karen cushman kaji sosiolinguistik teliti analisis fungsi bahasa direktif kandung imperatif deklaratif interogatif lihat teori sosiolinguistik janet holmes hubung faktor sosial faktor dimensi data utama teliti ambil novel bahasa inggris judul ballad lucy whipple karya karen cushman metode teliti teliti metode deskriptif langkahlangkah baca novel cari data bentuk kalimat direktif klarifikasi data jenis kalimat direktif imperatif interogatif deklatatif analisis datadata temu simpul data tuju teliti temu fungsi direktif temu novel ballad lucy whipple faktor sosial dimensi sosial pengaruh beda fungsi kalimat direktif novel hasil teliti persentase bentuk kalimat direktif imperatif novel ballad lucy whipple kategori interogatif deklaratif sehinggga simpul fungsi direktif imperatif novel faktor sosial peran pengaruh beda fungsi direktif bahasa fungsi topik penguna bahasa faktor dimensi peran fungsional referential afektif jarak sosial formalitas skala status
57,skripsi judul metafora konseptual argument berita bisnis surat kabar bahasa inggris kaji semantis tulis analisis data metafora argument berita bisnis bentuk offensive defensive neutral dasar kategori metafora offence defense surat kabar jakarta post york times edisi pusat teori semantis metode metode deskriptifanalitis prosedur kumpul data klasifikasi data dasar kategori metafora offence defense analisis peta struktur metafora data teliti analisis makna metaforis data teliti semantis asumsi makna literal metafora teliti kerangka teori aplikasi data teori kait semantis struktur metafora peta metafora makna metafora offence defense hasil teliti bahasa metaforis data metaforis bahasa istilah perang dasar peta struktur metafora argument berita bisnis paham makna metafora data baca asumsi makna metaforis makna literal makna data rujuk kategori metafora offensive defensive offensive defensive neutral kategori metafora konseptual argument berita bisnis dominan muncul kategori offensive
58,judul skripsi analisis frasa slogan iklan rokok bahasa inggris media elektronik sintaksis semantis metode metode deskriptif metode deskriptif rupa metode sistematis klasifikasi analisis data dasar teoriteori kait sintaksis semantis materi bahas teliti sloganslogan produk rokok bahasa inggris ambil httptobaccostanfordedutobacco mainmainphp data rupa jurnal ilmiah terbit stanford school medicine data rupa milik stanford school medicine stanford research into impact tobacco advertising teliti tuju frasa muncul slogan jenis makna slogan data analisis deskripsi struktur sintaksis kandung data tulis deskripsi makna slogan bahas teliti batas iklan rokok bentuk frasa slogan hasil teliti slogan iklan rokok data tulis analisis sebelas data rupa frasa nomina data rupa frasa preposisi sebelas data rupa frasa verba data rupa frasa adjektiva makna denotatif data rupa datadata tulis analisis karya ilmiah
59,skripsi judul strategi santun negatif tindak direktif film catch kaji pragmatik tuju teliti jenis kalimat mangandung strategi santun negatif tindak direktif film catch identifikasi tuju tindak direktif film teliti tulis metode teliti analisis deskriptif tulis kumpul data naskah film catch analisis data tahap tulis ambil simpul data analisis teliti tulis hasil sembilan bentuk strategi santun negatif sembilan strategi strategi strategi strategi strategi strategi strategi strategi strategi strategi sebelas jenis tindak direktif tuju tindak direktif teliti sebelas jenis recommend saran pressure dorong request invite undang demand perintah prohibit larang mohon suggest usul warn require instruct instruksi
60,teliti judul diglosia novel sword scalpel karya frank slaughter kaji sosiolinguistik tuju teliti identifikasi jenisjenis diglosia novel sword scalpel karya frank slaughter identifikasi faktor sosial pengaruh fenomena diglosia novel teori janet holmes metode teliti metode deskriptif kualitatif langkahlangkah baca novel sword scalpel catat tanda fenomena diglosia novel klasifikasi data dasar teori diglosia teori faktor sosial novel tarik simpul hasil teliti data analisis temu jenis diglosia diglosia rendah data diglosia data faktor sosial pengaruh fenomena diglosia novel participants setting
