,abstract
33,usaha mikro menegnah umkm rupa kelompok industri tahan hadap krisis ekonomi indonesia krisis ekonomi fakta umkm tahan hidup tumbuh banding industri skala industri industri rumah tangga skala mikro kembang skala produksi harap tingkat fleksibilitas usaha tahan krisis banding industri onderhoud company salah umkm gerak bidang industri sepatu kulit handmade penuh pesan umkm onderhoud company seringkali penuh pesan capai tata letak lantai produksi atur tata letak lantai produksi atur jarak pindah bahan baku pengaruh baku kerja sepatu kondisi penuh pesan hadap konsumen hambat tuju teliti usul rancang ulang tata letak fasilitas lantai produksi rubah pola alir bahan baku pola alir pola alir lingkar pola alir batas ruang komponen workstation laku tata letak fasilitas lantai produksi selajutnya laku hitung jarak pindah bahan baku siklus normal baku kerja sepatu mengetahi penuh pesan laku dasar hasil teliti tata letak fasilitas lantai produksi ratarata pesan pasang minggu penuh pesan laku laku penuh pesan hasil signifikan hasil signifikan hadap jarak pindah bahan baku pendek kunci umkm tata letak baku pesan
34,dirgantara indonesia rupa salah badan usaha milik negara bumn gerak produksi pesawat terbang helikopter divisi milik assembling helikopter asssembling upper lower taill boom aktivitas laku assembling helikopter aktivitas drilling reamering riveting setting tuju teliti identifikasi tingkat resiko cedera akibat postur kerja canggung laku rancang kursi ergonomis tingkat resiko cidera assembling helikopter dirgantara indonesia khusus assembling upper teliti orang kerja orang pegal ratarata kerja alam pegal area tubuh kerja neuman hasil persentase pegal arti kerja alam keluh lelah otot resiko alam cedera kerja metode teliti metode nordic body metode quick exposure check metode nordic body survei identifikasi keluh lelah otot metode analisis tingkat resiko cedera kerja aktivitas assembling alas pilih metode nordic body metode identifikasi tingkat keluh lelah otot mudah cepat alas pilih metode metode analisis tingkat resiko cedera sisi sisi operator harap hasil signifikan hasil teliti assembling helikopter dirgantara assembling upper rupa persentase pegal hasil kuisioner nordic body assembling upper milik persentase pegal dasar hasil skor aktivitas assembling upper aktivitas drilling rupa aktivitas milik exposure skor hasil exposure skor aktivitas drilling persentase hasil skor kuisioner laku rancang kursi ergonomis alat bantu kerja tingkat resiko cedera
35,jalan kembang dunia ilmu teknologi pesat bengkel astra honda authorized service station ahass industri jasa saing tingkat kualitas layan puas konsumen saing bengkel ahass usaha jasa penuh harap konsumen konsumen puas layan rawat sepeda motor ahass tuju teliti persepsi ekspetasi konsumen hadap layan ahass kriteriakriteria prioritas layan usaha laku usaha tingkat kualitas layan kerja sesuai harap konsumen laku ukur metode importance performance analysis metode analisis tingkat variabel konsumen kerja usaha metode potential gain custumer value pgcv prioritas laku usaha hasil olah data valid nyata dimensi tangible milik nilai ratarata persepsi ekspektasi milik selisih dimensi emphaty milik nilai persepsi ekspektasi milik selisih dimensi reliability milik nilai persepsi ekspektasi milik selisih dimensi responsiveness milik nilai persepsi ekspektasi milik selisih dimensi assurance milik nilai persepsi ekspektasi milik selisih hasil nilai persepsi ekspektasi nilai negatif arti layan ahass harap langgan olah data metode atribut butuh perhati ahass atribut mudah bayar kartu debit kartu kredit tingkat suai ahass milik sedia barang spare parts lengkap tingkat suai angka tingkat suai nilai ratarata tingkat suai atribut metode potential gain customer value pgcv hasil urut prioritas atribut mudah bayar kartu debit kartu kredit indeks pgcv atribut sedia barang spareparts indeks pgcv hasil tingkat suai pgcv nyata hasil urut prioritas beda
36,glory majesty indonesia usaha distributor farmasi wilayah kerja liput provinsi jawa barat usaha tuju butuh obatobatan daerah provinsi jawa barat glory majesty indonesia metode relevan pilih supplier kendala lihat kerja supplier obat alam kendala rupa produk sedia produk kirim sesuai kirim data kerja supplier beli obat kali kendala rupa supplier teliti tuju kendala alami usaha akibat pilih supplier dasar subyektifitas acu kriteria pilih supplier metode teliti fuzzy analytical network process metode bantu usaha supplier dasar kriteria subkriteria hindar ketidakpastian subyektifitas nilai ambil putus kerja supplier dasar hasil olah data metode fuzzy analytical network process supplier obat pilih bobot rupa supplier kendala banding supplier kendalakendala minimal jalin hubung supplier buka supplier usaha produk software kendala alami minimal
37,kembang usaha ternak kelinci hias daging minat strategi saing saing strategi kembang usaha tuju nilai saing milik asep rabbit project upaya dinamis kreatif unggul kompetitif gerak bidang ternak kelinci hias daging hadap kait data transaksi total jual kelinci januari februari alam penuruan total jual april hasil jual kelinci total jual rupa tantang produk unggul kualitas harga jangkau masyarakat tingkat stabil jual tuju teliti kembang usaha ternak kelinci asep rabbit project unggul kompetitif analisis swot analisis model kembang usaha ternak efektif dasar hasil olah data hitung matriks faktor internal ifas skor matriks faktor eksternal efas skor matriks wheelen sembilan kuadran kuadran titik koordinat usaha ternak kelinci posisi tumbuh usul kembang usaha laku ternak kelinci daging luas lahan ternak jalin kerjasama perintah website kenal masyarakat luas
38,blastnet rupa salah sedia jasa internet kota bandung bisnis warnet blastnet laku kembang usaha kembang kapasitas buka cabang buka cabang prioritas daerah setiabuti ciumbuleuit tamansari daerah mustafa teliti tuju analisis bisnis warnet identifikasi faktorfaktor pengaruh bisnis warnet faktorfaktor liput biaya investasi kedala hadap lokasi market potensial kota bandung blastnet salah sedia jasa internet luas usaha laku investasi buka cabang kembang kapasitas analisis layak bisnis warnet bisnis timbang aspek aspek analisis lihat layak bisnis usaha aspek finansial aspek finansial internal rate return present value modal payback period alat nilai investasi layak bisnis usaha jalan teliti fokus pilih alternatif usul usaha buka cabang kembang kapasitas hasil teliti kembang kapasitas rupa investasi prediksi nilai hasil hitung marr asumsi nilai modal payback period rupa prospek bisnis janji seputuh janji
39,usaha taka turbomachinery indonesia gerak bidang proses produksi fabrikasi inspeksi bidang mekanikal industri chemical migas energi pupuk semen kertas milik proyek tangan proyek hubung jadwal biaya mutu indikator hubung olah jadwal biaya proyek dampak hadap hasil kerja kualitas proyek jadwal kerja proyek dampak hadap biaya usaha hasil observasi lapang temu proyek rumus tuju teliti kerja proyek recondition fire water pump biaya aktivitas proyek kerja proyek aktivitas segi jadwal biaya kualitas tuju teliti mudah kumpul olah data metodologi susun skripsi struktur studi litelatur observasi rumus tuju teliti kumpul olah data analisis simpul saran milik tuju teliti rencana jadwal proyek susun sumber daya butuh alokasi biaya proyek rupa inti kumpul data butuh pengolahaan data hitung kerja proyek presedence diagram method rencana makan nyata proyek selesai anggar proyek lihat hasil evaluasi kerja metode nilai hasil earned value bcws hasil bcwp acwp hasil nyata kerja laksana cepat jadwal biaya anggar kerja proyek cepat biaya murah efek kualitas proyek turun simpul hambat kerja proyek lambat supply material parts kerja proyek kerja cepat biaya murah ubah standar kualitas barang sesuai quality plan teori rencana segi untung usaha
40,usaha jasa krom usaha jasa layan proses lapis krom spare part kendara motor khusus produk knalpot utama usaha krom hasil produk lapis krom penuh target hasil produksi batas toleransi usaha pesan proses lapis krom knalpot proses lapis krom salah proses proses amplas proses amplas aktivitas nilai lean sigma identifikasi aktivitas boros waste proses amplas lean sigma laku tahap tahap define measure analyze improve control dmaic jenis boros waste proses amplas lean sigma sistematik identifikasi eliminasi boros waste sinambung continuous improvement cipta alir proses produksi lancar lead time cepat boros hasil teliti identifikasi jenisjenis waste proses amplas transportation lost intellect akibat proses lapis krom hasil terap konsep lean sigma jenisjenis boros waste proses amplas transportation lost intellect faktor boros waste proses amplas faktor lingkung manusia metode lead time kondisi menit hasil lead time kondisi terap cepat menit usul standard operation procedure proses amplas implementasi pilot project kendali kontrol laku milik cegah lambat proses lapis krom kondisi
41,supply daging sapi segi kualitas kuantitas indonesia khusus wilayah kabupaten bandung buah peluang kembang usaha gemuk sapi potong lihat investasi batas lahan kembang usaha gemuk sapi potong butuh buah studi layak bisnis teliti tuju layak kembang usaha gemuk sapi potong kelompok usaha ternak mari lokasi teliti desa gunungleutik camat ciparay kabupaten bandung laku studi layak bisnis laku analisis aspek hukum aspek pasar aspek uang aspek manajemen sumber daya manusia aspek ekonomi sosial aspek dampak lingkung hidup metode analisis liput present value benefit cost ratio hasil teliti analisis layak proyek usaha gemuk sapi benefitcost ratio simpul usaha gemuk sapi kelompok usaha ternak mari layak implementasi
42,mold indonesia salah usaha manufaktur asing korea produksi molding injeksi molding alat cetak plastik proses plastik injeksi desember mold indonesia keluh langgan koito cikampek cacat produk plastik molding jenis cacat keluh jenis cacat produk burn white spot weld line bending short shoot bubbles flashing silver wrong color contamination flashing jenis cacat rasio flashing molding cacat capai batas cacat langgan teliti pilih tema design molding cacat flashing produk plastik tuju teliti analisis faktorfaktor cacat molding usul desain molding cacat molding produk plastik flashing analisis faktor flashing fishbone diagram usul desain molding faktor level desain metode pakai usul desain molding metode taguchi metode taguchi milik produk proses kokoh hadap faktor ganggu robust design lemah metode taguchi taguchi rupa metode rumit butuh tingkat teliti hasil fishbone analisis faktorfaktor cacat molding material encer alam kerja operator standard parameter utama cacat molding geser molding kena tekan mesin injeksi celah parting line molding usul desain molding faktor level desain uji metodhe taguchi dimensi slast hight taper insert deepth taper toleransi clamping force parting line total cacat flashing kondisi eksperimen konfirmasi target cacat langgan hemat biaya rugi mold indonesia usul desain molding molding hemat biaya rugi langgan mold indonesia nilai
